source_file,csv_name,C:\Users\kschi\OneDrive\Desktop\Placards\TEST_SVGs\020NOBL_clean.svg,area,area_est,axis,bbox_area_sum,bin_center,check,commands,count,coverage_percent,def_id,file,fill,has_HV,href,id,index,kind_prop,opacity,rank,stroke,stroke_width,tag,value,vb_area
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,725,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,726,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,727,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,728,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,729,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,730,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,731,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,732,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,733,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,734,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,735,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,736,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,737,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,738,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,739,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,740,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,741,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,742,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,743,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,744,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,745,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,746,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,747,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,748,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,749,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,750,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,751,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,752,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,753,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,754,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,755,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,756,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,757,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,758,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,759,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,760,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,761,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,762,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,763,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,764,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,765,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,766,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,767,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,768,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,769,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,770,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,771,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,772,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,773,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,774,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,775,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,776,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,777,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,778,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,779,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,780,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,781,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,782,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,783,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,784,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,785,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,786,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,787,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,788,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,789,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,790,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,791,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,792,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,793,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,794,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,795,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,796,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,797,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,798,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,799,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,800,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,801,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,802,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,803,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,804,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,805,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,806,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,807,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,808,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,809,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,810,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,811,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,812,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,813,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,814,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,815,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,816,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,817,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,818,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,819,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,820,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,821,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,822,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,823,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,824,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,825,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,826,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,827,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,828,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,829,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,830,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,831,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,832,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,833,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,834,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,835,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,836,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,837,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,838,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,839,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,840,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,841,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,842,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,843,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,844,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,845,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,846,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,847,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,848,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,849,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,850,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,851,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,852,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,853,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,854,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,855,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,856,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,857,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,858,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,859,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,860,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,861,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,862,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,863,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,864,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,865,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,866,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,867,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,868,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,869,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,870,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,871,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,872,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,873,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,874,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,875,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,876,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,877,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,878,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,879,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,880,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,881,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,882,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,883,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,884,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,885,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,886,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,887,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,888,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,889,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,890,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,891,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,892,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,893,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,894,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,895,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,896,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,897,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,898,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,899,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,900,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,901,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,902,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,903,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,904,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,905,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,906,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,907,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,908,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,909,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,910,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,911,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,912,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,913,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,914,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,915,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,916,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,917,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,918,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,919,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,920,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,921,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,922,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,923,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,924,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,925,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,926,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,927,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,928,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,929,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,930,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,931,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,932,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,933,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,934,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,935,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,936,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,937,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,938,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,939,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,940,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,941,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,942,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,943,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,944,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,945,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,946,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,947,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,948,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,949,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,950,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,951,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,952,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,953,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,954,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,955,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,956,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,957,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,958,,,,#0000ff,12.0,path,,
